strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Sparse (BM25),Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,0,0,0,0.0,1.93,"To determine the total number of credit points required to complete the Master's program ""Materials Science and Engineering"" at TUHH, we need to look at the specific requirements for each module. |  | The core qualification consists of 66 credit points over three semesters. The specialization construction materials requires 24 credits in","Program structure |  | The curriculum of the master's program ""Materials Science and Engineering"" is structured as follows: |  | Core qualiﬁcation: 1.-3. Semester, a total of 66 credit points. In the core qualiﬁcation, the modules ""Non-technical supplementary courses in the Master"" | and ""Operation & Management"" are also anchored with six credit points each. |  | Specialization: The students choose one of the three topics listed below, with the respective specializations during the 1st-3rd. Seme",N/A
Sparse (BM25),Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,1.95,"Based on your interests in mathematics and programming, I would recommend studying the Master's program in Data Science at Technical University Hamburg (TUHH). This program covers advanced topics in data science, including nonlinear continuum mechanics, which aligns with your interest in understanding complex systems. The program also includes courses on mathematical","Admission Requirements None |  | Typ |  | Lecture |  | Recitation Section (small) |  | Hrs/wk |  | 2 |  | 2 |  | CP |  | 3 |  | 3 |  | Recommended Previous |  | Basics  of  mechanics  as  taught,  e.g.,  in  the  modules  Engineering  Mechanics  I  and  Engineering  Mechanics  II  at  TUHH  (forces  and |  | Knowledge |  | moments, stress, linear strain, free-body principle, linear-elastic constitutive laws, strain energy); basics of mathematics as taught, |  | e.g., in the modules Mathematics I",N/A
Sparse (BM25),Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",0,0,0,0.0,1.98,"The module ""Advanced Machine Learning"" (L2322) at TUHH covers the fundamentals of machine learning, including deep learning for natural language processing (NLP) and graphs. This course introduces the necessary skills to design, implement, and understand modern deep learning algorithms using Python and the PyTorch","2 |  | 2 |  | CP |  | 3 |  | 3 |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Competence |  | Knowledge Students are able to name, state and classify state-of-the-art neural networks and their corresponding mathematical basics. They |  | can assess the difficulties of different neural networks. |  | Skills Students are able to implement, understand, and, tailored to the field of application, apply neural networks",N/A
Sparse (BM25),Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,0,0,0,0.0,1.85,"Based on the provided context, I would recommend taking Module L3008: Machine Learning Applications in Electric Power Systems. |  | This module covers supervised learning applications, including channel coding and modulation detection, which are relevant to Generative Adversarial Networks (GANs). GANs are a type of deep learning","Tanner graph with trainable weights |  | Hands-on session |  | Supervised Learning Application - Modulation Detection |  | Recap wireless modulation schemes |  | Convolutional neuronal networks for blind detection of modulation schemes |  | Hands-on session |  | Autoencoder Application - Constellation Shaping I |  | Recap channel capacity and constellation shaping, |  | Capacity achieving machine learning systems |  | Information theoretical explanation of the autoencoder training |  | Hands-on ",N/A
Sparse (BM25),Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,0,0,0.0,1.98,"Based on your interest in developing embedded AI systems and exploring their real-world challenges, I would recommend focusing on the Master's program in Data Science at Technical University Hamburg (TUHH). This program covers topics such as machine learning, neural networks, and computer programming, which are essential for working in AI research","developing embedded AI systems & applications and exploring their real-world challenges. This course oﬀers learning experiences |  | that involve hands-on experimentation and analysis as they reinforce student understanding of concepts and their application to |  | real-world  problems.  Overall,  this  course  provides  the  students  the  ability  to  understand  fundamental  issues  in  the  design  of |  | methods for embedded AI systems and applications. |  | Additional prerequisites: |  | ",N/A
Sparse (BM25),Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,2.01,"Yes, the ""Master in Data Science"" covers Design Thinking methodologies such as Simplicity, Appreciative Inquiry, Lean start-up, Business Model Canvas, Value Proposition Design, and Agile design methods. |  | In particular, the module ""Design Thinking"" is mentioned as one of the didactical concepts that will","falsified assumptions. |  | Diﬀerent  design  methodologies  will  be  explained  and  set  in  context:  Design  Thinking,  Scrum,  Kanban,  Simplicity,  Appreciative |  | Inquiry, Lean start-up, Business Model Canvas, Value Proposition Design. The didactical concept of the practice phase is problem- |  | based learning. Therefore the methodological training will focus on design thinking applied to a real-world problem. In an iterative |  | manner, the student teams go through all Design Thinki",N/A
Sparse (BM25),Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,1.88,"As you have a physics background, you may find the Data Science program at TUHH interesting due to its strong focus on mathematical modeling and computational methods. The program covers topics like machine learning, data analysis, and statistical inference, which are all relevant to your physics background. |  | Additionally, the Data Science program",Master of Science (M.Sc.) | Data Science |  | Cohort: Winter Term 2025 |  | Updated: 11th December 2025 |  |  |  | Table of Contents |  | Table of Contents | Program description | Core Qualification |  | Module M0523: Business & Management | Module M1552: Advanced Machine Learning | Module M0524: Non-technical Courses for Master | Module M2071: Linear Models and Regression | Module M1871: Big Data | Module M2072: Information Geometry | Module M1563: Research Project Computer Science | Module M18,N/A
Sparse (BM25),Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,0,0,0.0,1.97,"Based on the provided context, the following modules at TUHH involve Python programming: |  | 1. Master in Data Science (covers foundational and advanced concepts of Reinforcement Learning) | 2. Virtual agents in simulated 2d- or 3d environments (as mentioned in the module handbook) |  | These two modules require","Content How  can  robotic  and  artiﬁcial  agents  learn  to  act  appropriately  in  their  environment?  This  course  conveys  foundational  and |  | advanced concepts of Reinforcement Learning to address this question. The core concepts will be taught in a lecture. In addition, |  | there  will  be  a  strong  focus  on  practical  project  work  in  the  seminar  part  of  this  course.  The  practical  applications  will  involve |  | virtual agents in simulated 2d- or 3d environments. |  ",N/A
Sparse (BM25),Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,0,0,0.0,1.69,"The Advanced Machine Learning course is taught in English, as indicated by the ""Language EN"" requirement and the fact that it has a lecture with a lecturer who teaches in English (Prof. Maximilian Kiener).",existing haptic applications and research in that field with many examples. |  | Motivation and application of haptic systems |  | Haptic perception |  | The role of the user in direct system interaction |  | Development of haptic systems |  | Identification of requirements |  | System-structure and control |  | Kinematic fundamentals |  | Actuation & Sensors technology for haptic applications |  | Control and system-design aspects |  | Fundamental considerations in simulating haptics |  | Liter,N/A
Sparse (BM25),Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,1.42,"The Master of Science (M.Sc.) in Data Science, which covers ""Materials Science and Engineering"", consists of two and a half semesters. This is equivalent to approximately 12-13 months.",The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Master of Science is awarded. The language of study is | English.,N/A
Sparse (BM25),Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,0,1,1,0.25,1.83,"Based on the provided context, I don't have enough information about the specific program or module you're referring to. However, I can provide some general guidance. |  | The Master in Data Science covers advanced topics in data science and mathematics, including computational modeling of ice-structure interaction processes. If you're interested","effective marketing strategies. |  | Content: |  | What are the unique challenges in marketing innovative products and services? |  | How can companies effectively gather and utilize information about future customer needs? |  | What strategies ensure that new products and services are customer-oriented from conception to market launch? |  | How can innovative products be priced, promoted, and sold effectively in competitive markets? |  | What You Will Learn and Get: |  | In this course, student",N/A
Sparse (BM25),Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,1.94,"Based on the provided context, I recommend the following literature for the Advanced Machine Learning module: |  | - ""Machine Learning I and II"" by U. Killat (as mentioned in the Literature section of the M.Sc. ""Information and Communication Systems"" module) | - Additional recommended knowledge and prerequisites include: |  ","Language EN |  | Cycle WiSe |  | Content Accompanying exercise for the traffic engineering course |  | Literature Literatur: |  | U. Killat, Entwurf und Analyse von Kommunikationsnetzen, Springer |  | Weitere Literatur wird in der Lehrveranstaltung bekanntgegeben / Literature: |  | U. Killat, Entwurf und Analyse von Kommunikationsnetzen, Springer |  | further literature announced in the lecture |  |  | Module Manual M.Sc. ""Information and Communication | Systems"" |  | Focus Software and Signal P",N/A
Sparse (BM25),Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,1.92,"Based on the provided context, it appears that there are two distinct programs within the Technical University of Hamburg (TUHH) that offer a combination of data science and computer science courses. The main differences between these programs are: |  | 1. **Data Science Specialisation I**: This program focuses on data science and","work together in heterogeneously composed teams (i.e., teams from diﬀerent study programs and background knowledge), |  | explain theoretical foundations and support each other with practical aspects regarding the implementation of algorithms. |  | Autonomy Students are capable |  | to assess whether the supporting theoretical and practical excercises are better solved individually or in a team, |  | to assess their individual progess and, if necessary, to ask questions and seek help. |  | Workl",N/A
Sparse (BM25),Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",0,1,1,0.5,1.41,The Advanced Machine Learning module is offered by two programs at TUHH: |  | 1. Master in Data Science | 2. Master in Environmental Engineering,"The  International  Master’s  Program  “Chemical  and  Bioprocess  Engineering”  at  TUHH  prepares  graduates  for  challenging  engineering  jobs  in  process | engineering and biotechnology, as well as for independent work in research. The main course topics of the Master’s program are a logical continuation | of the core subjects of corresponding Bachelor’s programs (e.g. process engineering, bioprocess engineering, energy and environmental engineering). | In this regard, it makes no diﬀeren",N/A
Sparse (BM25),Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,0,0,0.0,1.47,"Based on the provided context, I can recommend the Master's program ""Chemical and Bioprocess Engineering"" at TUHH as it aligns with your interests in environmental engineering. This program focuses on current developments in environmental technology, providing a solid grounding in scientific and economic foundations. |  | Additionally, the International","The  International  Master’s  Program  “Chemical  and  Bioprocess  Engineering”  at  TUHH  prepares  graduates  for  challenging  engineering  jobs  in  process | engineering and biotechnology, as well as for independent work in research. The main course topics of the Master’s program are a logical continuation | of the core subjects of corresponding Bachelor’s programs (e.g. process engineering, bioprocess engineering, energy and environmental engineering). | In this regard, it makes no diﬀeren",N/A
Sparse (BM25),Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,0,1,1,0.5,1.75,"After completing the Master in Data Science at TUHH, you will develop a comprehensive understanding of data science tools and algorithms, as well as theoretical and practical applications for business problems. You will also acquire skills in applying causal thinking to explore both theoretical and practical business decisions. |  | Specifically, you will learn about","Courses |  | Title |  | Causal Data Science for Decision Making in Business (AAU) (L3027) |  | Module Responsible NN |  | Admission Requirements None |  | Recommended Previous |  | none |  | Knowledge |  | Typ |  | Lecture |  | Hrs/wk |  | 5 |  | CP |  | 5 |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Competence |  | Knowledge LEARNING OBJECTIVES KNOWLEDGE |  | The objective is that the student after the module ",N/A
Sparse (BM25),Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,1.93,"Based on the provided context from the TUHH Module Handbook, I would recommend exploring the Master in Data Science program at TUHH. This program covers topics such as low-power wireless networking and operation under strong resource constraints, which aligns with your interest in combining engineering with advanced mathematics. |  | The Master in Data","particular, the system's ability for low-power wireless networking and operation under strong resource constraints. |  | Contents: |  | Aim:  What  is  the  Internet  of  Things  and  its  applications?  How  can  we  build  reliable  and  resource  eﬃcient  IoT  systems  and |  | applications?  How  do  its  devices  in  the  Internet  of  Things  communicate?  How  do  wireless  networks  work?  These  are  a  few |  | questions that this course addresses. The goal of the courses is to underst",N/A
Sparse (BM25),Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,0,1,1,0.5,2.09,"According to the provided context, no, there are not any modules that are compulsory across multiple TUHH master programs. Each specialization covers 42 CP in the compulsory modules and 24 CP in the mandatory electives, which contain an open module and a project work with 6 CP each. |  | Additionally,","The  core  qualiﬁcation  contains  a  module  ""Finite  Elements  Methods""  as  well  as  a  module  “Sustainability  and  Risk  Management”  in  the  1st  term.  In | addition  an  open  module  during  the  1st,  2nd  or  3rd  term  from  the  ﬁeld  “Business  and  Management”  as  well  as  a  module  from  the  “Non-technical | Courses  for  Master”  are  incorporated.  The  lectures  of  these  open  modules  are  selected  from  catalogs  that  are  independend  from  the  speciﬁc  master |",N/A
Dense (Vector),Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,2.13,"The module Advanced Machine Learning (L2322) covers advanced topics in machine learning, including state-of-the-art neural networks and their mathematical basics. It aims to provide students with a solid understanding of these concepts and their applications in various fields, such as physics.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,1.04,The Advanced Machine Learning module (M1552) at TUHH is worth 3 ECTS.,"Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,2.12,"Based on the provided context, I recommend that you take the Master's Comp Sci | Module M1552 - Advanced Machine Learning (ECTS 3) as your first module. |  | This is because the module is a prerequisite for other modules in the Masters Data Sci program and is also recommended by Prof.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,0,1,1,0.5,1.48,The Advanced Machine Learning module at TUHH is taught by Dr. Jens-Peter Zemke.,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",1,1,1,1.0,2.17,"The Advanced Machine Learning module at TUHH uses a combination of lectures, recitation sections, and practice exercises to assess student knowledge. Specifically, it includes: |  | * Lectures (L2322 and L2323) that cover advanced machine learning concepts | * Recitation sections (small) where students work","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,0,0,0,0.0,2.14,"Based on the provided context, it appears that the Advanced Machine Learning lecture covers topics related to machine learning and physical systems. Specifically, it is mentioned in Course L2987: Machine Learning for Physical Systems as one of the core areas of study. |  | Additionally, Course L3004: General Introduction Machine Learning","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | This lecture is designed for those looking to understand and apply machine learning in the realm of physical systems, bridging the |  | gap between abstract algorithms and real-world physical phenomena. The lecture is offered fully in English. |  | Literature Relevante  Literatur  basiert  vor  allem  auf  wissenschaftlichen  Veröﬀentlichungen  (statt  Lehrbüchern),  die  jeweiligen  Referenzen |  | werden in der Vorlesu",N/A
Dense (Vector),Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,1.4,"The Advanced Machine Learning course (M1552) is typically offered in the second semester of the academic year, specifically during the winter semester.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
