strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Sparse (BM25),Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,0,0,0,0.0,1.0,"The Advanced Machine Learning lecture is scheduled to take place twice a week, with 2 hours of lecture time and 1 hour of recitation time per session.","Core Qualification (66 CP in total) |  | The core qualification contains the compulsory modules (each 6 CP): |  |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning",N/A
Sparse (BM25),Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,5.81,"In the Data Science program at TUHH, the core qualification consists of compulsory modules that provide a solid foundation in data science concepts. The elective compulsory modules are optional and allow students to specialize in specific areas. |  | The main difference between core qualification and elective modules is that core qualification modules are required for all students, while elective compulsory modules can be chosen by individual students. This flexibility enables students to tailor their program to their interests and career goals. |  | In the Data Science program, the core qualification consists of 6 compulsory modules, including ""Advanced Machine Learning"", ""Big Data"", ""Information Geometry"", and ""Advanced Ethics of Machine Learning"". These modules provide a comprehensive understanding of data science concepts and are essential for developing research areas in self-organized and self-motivated ways. |  | The elective compulsory modules, on the other hand, include ""Computational Methods and Machine Learning in Engineering"" (Core Qualification: Elective Compulsory), ""Data Science & Mathematics"" (Specialisation IV. Special Focus Area: Elective Compulsory), ""Mechanics"" (Core Qualification: Elective Compulsory), ""Computer Science in Engineering"" (Specialisation III. Mathematics: Elective Compulsory), and ""Technomathematics"" (Specialisation I. Mathematics: Elective Compulsory). These modules allow students to specialize in specific areas, such as computational methods, data science, mechanics, computer science, or technomathematics. |  | By choosing the elective compulsory modules, students can gain a deeper understanding of their chosen area and develop specialized skills that can be applied in various industries.","Core Qualification (66 CP in total) |  | The core qualification contains the compulsory modules (each 6 CP): |  |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning",N/A
Sparse (BM25),Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,0,0,0,0.0,2.95,"To complete the Master in Data Science, you need to earn a total of 66 credit points. Since Module M0710: Microwave Engineering and Module M1611: Silicon Photonics are required for this specialization, which together account for 18 credit points, you will need to choose additional modules that meet the remaining requirements. |  | Considering your interest in Data Science, I recommend exploring Modules M0523: Business & Management and possibly other relevant courses. These modules cover essential topics such as business management, construction law, and data science applications, aligning with your interests. |  | By choosing these recommended modules, you can complete the required 18 credit points for Microwave Engineering and Silicon Photonics, while also fulfilling the remaining requirements for Data Science.","Program structure |  | The curriculum of the master's program ""Materials Science and Engineering"" is structured as follows: |  | Core qualiﬁcation: 1.-3. Semester, a total of 66 credit points. In the core qualiﬁcation, the modules ""Non-technical supplementary courses in the Master"" | and ""Operation & Management"" are also anchored with six credit points each.",N/A
Sparse (BM25),Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,2.02,"Based on your interests in mathematics and programming, I would recommend studying Computer Science (Informatik) at TUHH. The module ""Advanced Seminar EIM I"" covers topics such as data structures, algorithms, and software engineering, which are all relevant to both mathematics and programming. |  | Additionally, the module manual mentions that students should have basic knowledge in computer science or electrical engineering at a Master's level, which aligns with your interests.","Basics  of  mechanics  as  taught,  e.g.,  in  the  modules  Engineering  Mechanics  I  and  Engineering  Mechanics  II  at  TUHH  (forces  and |  | Knowledge |  | moments, stress, linear strain, free-body principle, linear-elastic constitutive laws, strain energy); basics of mathematics as taught, |  | e.g., in the modules Mathematics I and Mathematics II at TUHH |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Co",N/A
Sparse (BM25),Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",0,0,0,0.0,2.33,"The module ""Typ Lecture"" (Typ) is a foundational course for students interested in machine learning, particularly those with an interest in deep learning and neural networks. This module provides an introduction to the fundamentals of deep learning, including applications, implementation, and deployment on embedded devices. It also covers key advancements in deep learning architectures, which are relevant to natural language processing (NLP) tasks. |  | I recommend this module because it lays a solid foundation for students interested in machine learning and deep learning, providing a comprehensive understanding of the concepts and techniques involved.","Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Lennart Bamberg |  | Language EN |  | Cycle WiSe |  | Content • Fundamentals of deep learning |  | • Applications of deep learning in edge/embedded devices |  | • Implementation and training of neural networks using a SOTA Python framework (e.g., Tensorflow) |  | • Deployment of SOTA neural networks on embedded devices",N/A
Sparse (BM25),Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,0,0,0,0.0,1.92,"Based on the provided context, I would recommend taking Module L3008: Machine Learning Applications in Electric Power Systems. |  | This module covers various machine learning techniques, including Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), and Generative Adversarial Networks (GANs). The topic of GANs is also mentioned in the context of Autoencoder Application - Constellation Shaping I.","Autoencoder Application - Constellation Shaping I |  | Recap channel capacity and constellation shaping, |  | Capacity achieving machine learning systems |  | Information theoretical explanation of the autoencoder training |  | Hands-on session |  | Autoencoder Application - Constellation Shaping II |  | Training without a channel model |  | Mutual information neural estimator |  | Hands-on session |  | Generative Adversarial Network Application - Channel Modelling |  | Recap realistic channels ",N/A
Sparse (BM25),Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,0,0,0.0,4.07,"Based on your interest in AI research, I would recommend focusing on the Master's program in Data Science at TUHH. This program covers advanced topics in data science, including machine learning, deep learning, and natural language processing, which are essential for AI research. |  | The program addresses key questions such as how much money can be raised, when to raise it, from whom, and what is a reasonable valuation of the company. It also provides insights into structuring funding, employment contracts, and exit decisions. |  | Additionally, TUHH's Master in Data Science covers topics like basics of mechanics (forces, moments, stress, linear strain) and mathematics (linear-elastic constitutive laws), which can be applied to AI research. The program is designed for students who want to work in AI research after their master's degree, making it a great fit for your interests. |  | By focusing on the Master in Data Science at TUHH, you will gain a solid foundation in data science and machine learning, as well as practical experience in working with AI-related projects.","of  what  motivates  them,  of  the  way  they  invest,  and  of  what  support  they  can  provide  to  a  company  at  what  stage  in  the |  | fundraising cycle. The course addresses the following key questions: How much money can and should be raised? When should it |  | be raised and from whom? What is a reasonable valuation of the company? How should funding, employment contracts and exit |  | decisions be structured?",N/A
Sparse (BM25),Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,3.12,"You're interested in exploring modules that focus on teamwork and collaboration, particularly those related to design thinking and quantitative research methods.  |  | One module that comes to mind is the ""Master in Data Science"" program at TUHH, which covers topics such as data analysis, machine learning, and statistical modeling. While not exclusively focused on teamwork, this program does emphasize collaboration and group work. |  | Another option could be the ""Master in Computer Science"" program, which includes modules like ""Software Engineering"", ""Data Structures and Algorithms"", and ""Computer Networks"". These courses often involve team-based projects and collaborative problem-solving. |  | The ""Master in Business Administration"" (MBA) program at TUHH also offers a module on ""Project Management"", which covers teamwork, communication, and collaboration skills.","Basics  of  mechanics  as  taught,  e.g.,  in  the  modules  Engineering  Mechanics  I  and  Engineering  Mechanics  II  at  TUHH  (forces  and |  | Knowledge |  | moments, stress, linear strain, free-body principle, linear-elastic constitutive laws, strain energy); basics of mathematics as taught, |  | e.g., in the modules Mathematics I and Mathematics II at TUHH |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Co",N/A
Sparse (BM25),Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,5.14,"As you have a physics background, which is relevant to the field of data science, we can explore how your skills and knowledge can be applied to this program. |  | The Data Science program at TUHH covers topics such as machine learning, deep learning, and statistical modeling. Given your physics background, you may find it interesting to learn about the underlying principles that govern these fields, including power dissipation in digital circuits. |  | In particular, you might enjoy exploring how power dissipation is managed in CMOS (Complementary Metal-Oxide-Semiconductor) digital circuits, which are a crucial component of many modern electronic systems. By applying your physics knowledge to this topic, you can gain a deeper understanding of the mechanisms that govern power dissipation and develop skills in analyzing complex systems. |  | The Data Science program is designed to provide students with a solid foundation in programming languages, data structures, and algorithms, as well as hands-on experience with machine learning techniques. While it may not be directly related to your physics background, you can still benefit from the program's emphasis on problem-solving, critical thinking, and analytical skills. |  | Considering your interests and skills, I would recommend applying for the Data Science program at TUHH. This will allow you to explore the intersection of data science and physics, and develop a strong foundation in programming and machine learning techniques.","we  are  given  at  the  system level,  we  need  a  deeper  understanding  of  the  background,  processes  and mechanisms  of  power |  | dissipation  in  embedded  systems.  Where  does  the power  dissipation  come  from,  what  happens  at  the  hardware  level,  what |  | mechanisms can I use directly/indirectly, what is the tradeoﬀ between ﬂexibility and eﬃciency,.... are only a few questions, which |  | will be elaborated and discussed in this event. |  | Contents of teaching:",N/A
Sparse (BM25),Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,1,1,0.25,1.63,"Based on the provided context, the following modules at TUHH involve Python programming: |  | 1. Master in Data Science (covers advanced concepts of Reinforcement Learning) | 2. Environmental Engineering program (has a strong focus on practical project work and involves virtual agents in simulated environments) |  | These modules require knowledge of Python programming as part of their theoretical content.",Interdisciplinary considerations are essential to all subject areas. How can environmental pollution be reduced and valuable resources recovered at the | same time? How does one measure the sustainability of a product or service? Which innovative technologies assure minimum energy use in production | processes?  Which  environmental  law  constraints  favour  sustainable  development?  All  these  questions  are  relevant  in  the  Environmental  Engineering | program.,N/A
Sparse (BM25),Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,0,0,0.0,0.69,The Advanced Machine Learning course is taught in English.,"Lecturer Prof. Nihat Ay, Adwait Datar |  | Language EN |  | Cycle SoSe |  | Content See interlocking course |  | Literature See interlocking course |  |  | Module Manual M.Sc. ""Computer Science"" |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Num",N/A
Sparse (BM25),Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,0,1,1,0.5,1.01,The Master of Science (M.Sc.) in Data Science at Technical University Hamburg (TUHH) is a two-year program that begins each year in October.,Master of Science (M.Sc.) | Data Science |  | Cohort: Winter Term 2025 |  | Updated: 11th December 2025 |  |  |  | Table of Contents |  | Table of Contents | Program description | Core Qualification,N/A
Sparse (BM25),Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,0,1,1,0.5,3.17,"Based on the provided context from the TUHH Module Handbook, I recommend the Master in Data Science covers this program. |  | The Master in Data Science is a common master's program that typically includes coursework and projects related to data science, mathematics, and computational modeling. The module manual for M.Sc. ""Data Science"" mentions that it covers structures, discussion of contribution of ice properties, hydrodynamics, and rubble, which aligns with the requirements for the Ice Load Determination and Ice Model Testing module. |  | The admission requirements for the Data Science master at TUHH are not explicitly stated in the provided context, but based on the program structure, I believe that students who have completed a relevant undergraduate degree (e.g., Mathematics or related field) would be eligible to apply.","2.  Ice Load Determination and Ice Model Testing |  | Overview of different empirical equations for simple determination of ice loads |  | Discussion and interpretation of the different equations and results |  | Introduction to ice model tests |  | What are the requirements for ice model tests, what parameters have to be scaled |  | What can be simulated and how to use the results of such ice model tests |  | 3.  Computational Modelling of Ice-Structure Interaction Processes",N/A
Sparse (BM25),Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,0,1,1,0.2,1.71,"I don't have enough information about the ""Advanced Machine Learning"" module in the provided documents.  |  | However, based on the context of the other modules mentioned (e.g., ""Machine Learning I and II"", ""Programming Paradigms""), it appears that the recommended literature for this module would likely include books or articles related to machine learning algorithms, data structures, and programming techniques.",Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | Typ |  | Lecture |  | Project-/problem-based Learning |  | Hrs/wk |  | 2 |  | ,N/A
Sparse (BM25),Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,3.04,"Based on the provided context, I would recommend the Master's program in Data Science (M.Sc. ""Data Science"") as it covers a broad range of topics related to data science, including mathematics, statistics, machine learning, and programming. |  | In contrast, the Computer Science programs at TUHH focus more on theoretical foundations of computer science, with less emphasis on specific areas like mathematics or data science. The Master's program in Mathematics (M.Sc. ""Mathematics"") is also a separate option that covers mathematical topics, but it does not have an elective compulsory module specifically focused on data science. |  | Therefore, if you are interested in pursuing a program that combines theoretical foundations of computer science with practical applications in data science, the Master's program in Data Science might be a better fit for your interests.",Examination duration and |  | 25 min |  | scale |  | Assignment for the |  | Computer Science: Specialisation III. Mathematics: Elective Compulsory |  | Following Curricula |  | Data Science: Specialisation I. Data Science & Mathematics: Elective Compulsory |  | Energy Systems: Core Qualification: Elective Compulsory |  | Computer Science in Engineering: Specialisation III. Mathematics: Elective Compulsory |  | Technomathematics: Specialisation I. Mathematics: Elective Compulsory,N/A
Sparse (BM25),Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",0,1,1,0.333,1.84,"Based on the provided context, I recommend the Master in Data Science program as it shares the Advanced Machine Learning module (M2001) with the same title. This suggests that students who have completed the Machine Learning modules in their Bachelor's programs at TUHH or another internationally recognized university in Germany may be eligible to take this course in the Master's program, which is characterized by its scientific orientation and clear focus on content.",Interdisciplinary considerations are essential to all subject areas. How can environmental pollution be reduced and valuable resources recovered at the | same time? How does one measure the sustainability of a product or service? Which innovative technologies assure minimum energy use in production | processes?  Which  environmental  law  constraints  favour  sustainable  development?  All  these  questions  are  relevant  in  the  Environmental  Engineering | program.,N/A
Sparse (BM25),Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,1,1,0.5,2.0,"Based on the provided context, I recommend the Master's program ""Chemical and Bioprocess Engineering"" at TUHH. This program focuses on interdisciplinary considerations in environmental engineering, including topics such as process engineering, bioprocess engineering, energy and environmental engineering. |  | The program covers advanced concepts of Reinforcement Learning, which is a key area of study in machine learning. The course will teach students how to apply machine learning techniques to address complex problems in the field of chemical and bioprocess engineering.",Interdisciplinary considerations are essential to all subject areas. How can environmental pollution be reduced and valuable resources recovered at the | same time? How does one measure the sustainability of a product or service? Which innovative technologies assure minimum energy use in production | processes?  Which  environmental  law  constraints  favour  sustainable  development?  All  these  questions  are  relevant  in  the  Environmental  Engineering | program.,N/A
Sparse (BM25),Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,2.32,"After completing the Master in Data Science at TUHH, you will develop skills in developing framework and strategies for enabling a supportive environment for fostering creativity and innovation. You will also gain expertise in assessing and auditing technology capabilities of businesses, analyzing problems related to creativity, innovation, and technology management. |  | Specifically, you will learn about: |  | - The system-approach to the development of product and service innovations | - Language and concepts of national and regional determinants of innovation for product and service development |  | These skills will enable you to work in a real company and make valuable contacts in the business world.","Skills After completing this module, students will have skills in: |  | Developing framework and strategies for enabling a supportive environment for fostering creativity and innovation. |  | Assess and audit the technology capabilities of a business. |  | Analyse the problems related to creativity, innovation and technology management. |  | Personal Competence |  | Social Competence Teamwork and communication skills |  | Autonomy After completing this module, students will have skills:",N/A
Sparse (BM25),Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,3.73,"I'd be happy to help you with your question about combining engineering and advanced mathematics in a program at TUHH.  |  | Considering your interest in engineering and advanced mathematics, I would highly recommend the Master's program ""Engineering Science"" (FH) or the Master's program ""Mathematics and Engineering"" (MSc). Both programs are designed to combine theoretical knowledge from both fields. |  | The ""Engineering Science"" program is a master's degree that focuses on applying mathematical techniques to engineering problems. It covers topics such as optimization, control systems, and signal processing, which align well with your interests in advanced mathematics and engineering. |  | On the other hand, the ""Mathematics and Engineering"" MSc program is designed for students who want to combine their passion for mathematics with a career in engineering. This program covers advanced mathematical techniques used in various engineering fields, such as physics, computer science, and materials science. |  | Both programs are highly regarded at TUHH and offer excellent opportunities for you to develop your skills in both engineering and advanced mathematics.","eligible for a specific product or service. |  | What you will learn and get: |  | At the end of the project seminar, you will have learned to apply your theoretical knowledge in real-life business cases. You will |  | have gained insight into working in a real company and will have had the chance to make valuable contacts in the business world. |  | In the process, you will have gained skills regarding teamwork. |  | Literature |  |  | Module Manual M.Sc. ""Global Technology and Innovation Manag",N/A
Sparse (BM25),Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,0,1,1,0.5,2.31,"I don't have enough information about the specific modules that are compulsory across multiple TUHH master programs. However, it is mentioned that each specialization covers 42 CP in the compulsory modules, which are indispensable for the specialization, and 24 CP in the mandatory electives. |  | If you're looking for a module that is compulsory across multiple master programs at TUHH, I would recommend exploring the ""Basics of mechanics"" or ""Mathematics"" modules, as they are mentioned to be taught in various modules across different specializations.","Each specialization covers 42 CP in the compulsory modules, that are indispensable for the specialization, and 24 CP in the mandatory electives. They | contain also an open module and a project work with 6 CP in each case. The compulsory modules excepting the project work are located in the 1st and | 2nd term.",N/A
Dense (Vector),Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,2.34,"The module Advanced Machine Learning (L2322) covers advanced topics in machine learning, specifically tailored for complex physical systems. It focuses on integrating machine learning techniques with physical systems, demonstrating how cutting-edge methodologies can be applied to solve problems in general domains and particularly in complex physical systems.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
